project name,AGE,noFiles,LoC,LoCbyFiles,noCommits,noPRs,noMergedPRs,poMergedPRs,noRejectedPRs,poRejectedPRs,ICT,PRT,IPRT,IMPRT,PoMPRTW,MICT,MPRT,MIPRT,MIMPRT,poMMPRTW,noCommiters,noPRsDF,poPRsDF,forks,commitsByPR,commentsByPR,changedFilesByPR,additionsByPR,deletionsByPR,target
cadasta-platform,1297,692,116989,169.0592485549133,9291,836,634,0.7583732057416268,188,0.22488038277511962,3.011388888888889,6,32.48583333333333,41.43777777777778,0.5372545786052154,0.15083333333333335,1,8.279166666666667,5.1561111111111115,0.5294117647058824,61,795,95.09569377990431,81,2.5944976076555024,1.5944976076555024,8.7811004784689,409.77392344497605,199.7200956937799,NCP
yast-storage-ng,1296,1400,135724,96.94571428571429,4620,901,752,0.8346281908990011,132,0.146503884572697,6.7375,2,31.888333333333335,36.51138888888889,0.6641609294660088,0.2477777777777778,0,14.907777777777778,16.065833333333334,0.7391304347826086,23,803,89.12319644839067,19,5.16315205327414,2.3351831298557157,9.672586015538291,319.16315205327413,87.35516093229745,CP
Notepad3,1295,1406,458681,326.2311522048364,1909,801,764,0.9538077403245943,21,0.026217228464419477,16.293055555555554,0,28.04083333333333,29.384444444444444,0.9204685195756622,1.2330555555555556,0,8.924166666666666,8.587777777777777,1.0,13,766,95.63046192259675,281,4.017478152309613,0.317103620474407,13.764044943820224,763.4444444444445,479.05867665418225,CP
uppy,1292,1020,66450,65.1470588235294,9391,779,655,0.8408215661103979,74,0.09499358151476252,3.281388888888889,7,39.55277777777778,46.724444444444444,0.49546645419746643,0.1511111111111111,2,12.204444444444444,13.24,0.5,156,0,0.0,1863,4.626444159178434,2.3735558408215662,8.840821566110398,530.3080872913993,364.0449293966624,NCP
molecule,1290,262,12754,48.6793893129771,2653,741,587,0.7921727395411606,137,0.18488529014844804,9.738333333333333,2,34.858333333333334,43.01638888888889,0.6233624567390224,0.6461111111111111,0,11.970555555555556,9.98638888888889,0.7333333333333333,161,0,0.0,615,2.5775978407557356,1.7881241565452093,6.815114709851552,90.09581646423752,48.19028340080972,NCP
resolwe-bio,1290,358,65307,182.4217877094972,1625,758,620,0.8179419525065963,118,0.15567282321899736,23.274166666666666,9,40.815555555555555,43.46416666666667,0.45717371222472064,4.822777777777778,0,21.358055555555556,18.865,0.5,25,752,99.2084432717678,33,2.505277044854881,1.2097625329815302,9.527704485488126,144.2269129287599,78.8377308707124,NCP
notifications-admin,1290,871,171096,196.43628013777268,12736,2818,1894,0.6721078779276083,857,0.3041163946061036,2.4272222222222224,2,10.925,16.23472222222222,0.6317808054114904,0.10166666666666667,0,1.9941666666666666,1.4144444444444444,0.7391304347826086,40,2657,94.28672817601137,25,2.751596877217885,0.4198012775017743,4.936124911284599,80.59474804826118,53.79524485450674,CP
notifications-api,1290,788,74512,94.55837563451777,9671,2334,1560,0.6683804627249358,723,0.3097686375321337,3.1944444444444446,2,12.979166666666666,19.061666666666667,0.6059075738146368,0.2088888888888889,0,2.8697222222222223,2.7041666666666666,0.6341463414634146,33,2200,94.25878320479862,23,3.1019708654670093,0.5526992287917738,4.237360754070266,80.98329048843188,38.61868037703513,CP
kronos-cluster-node,1287,19,16249,855.2105263157895,2626,930,470,0.5053763440860215,453,0.4870967741935484,13.877222222222223,0,32.59638888888889,64.24027777777778,0.7558066618786753,0.8636111111111111,0,10.153333333333334,29.77777777777778,1.0,5,930,100.0,0,1.0548387096774194,0.1989247311827957,1.1483870967741936,2.1655913978494623,1.9236559139784946,NCP
parity-ethereum,1285,993,264875,266.742195367573,5051,769,616,0.8010403120936281,119,0.15474642392717816,3.3366666666666664,9,18.012777777777778,12.356944444444444,0.3008289779146759,0.16111111111111112,6,3.296111111111111,3.066388888888889,0.40540540540540543,132,0,0.0,1714,6.689206762028609,2.8413524057217163,10.165149544863459,375.49154746423926,277.6527958387516,NCP
paas-cf,1285,3929,1267432,322.58386357851873,29407,1886,1486,0.7879109225874867,364,0.19300106044538706,1.1333333333333333,2,16.34861111111111,20.003888888888888,0.6796890435391155,0.0,0,3.61,3.644722222222222,0.7777777777777778,47,0,0.0,24,2.4379639448568398,1.5535524920466597,13.14475079533404,3237.2709437963945,136.7014846235419,NCP
hashcat,1283,3128,1091964,349.09335038363173,4676,875,779,0.8902857142857142,86,0.09828571428571428,6.539722222222222,1,34.94611111111111,39.0275,0.6553002765700191,0.3202777777777778,0,1.5766666666666667,0.33694444444444444,0.75,80,783,89.4857142857143,2519,2.854857142857143,0.7931428571428571,7.011428571428572,697.4011428571429,280.6377142857143,CP
ng-obiba-mica,1283,193,33810,175.18134715025906,2815,914,669,0.7319474835886215,237,0.2592997811816193,10.751111111111111,0,32.92583333333333,44.98416666666667,0.8693097930877464,0.2238888888888889,0,3.108888888888889,6.825,1.0,10,836,91.46608315098467,3,1.5229759299781183,0.05142231947483589,6.156455142231947,225.22866520787747,196.19912472647704,CP
browser-laptop,1283,997,150925,151.3791374122367,21552,3518,2745,0.7802728823194998,735,0.20892552586696986,1.3133333333333332,8,8.024722222222222,10.274444444444445,0.45813271748509354,0.08805555555555555,0,3.289722222222222,2.6225,0.4811320754716981,294,3301,93.83172256964184,1040,4.733939738487777,2.771461057418988,9.398237635019898,440.98351335986354,289.7134735645253,CP
cnx-deploy,1281,230,8082,35.13913043478261,4632,811,684,0.843403205918619,119,0.1467324290998767,5.724722222222222,4,31.12,34.364444444444445,0.5864271373625405,0.0002777777777777778,0,10.105833333333333,3.0625,0.6666666666666666,20,807,99.50678175092479,2,3.2367447595561036,0.6596794081381011,3.5782983970406903,40.167694204685574,20.977805178791616,NCP
ogre,1279,2145,414350,193.17016317016316,6365,715,620,0.8671328671328671,76,0.1062937062937063,8.149166666666666,11,42.903888888888886,48.109722222222224,0.40927859580649956,0.13444444444444445,0,22.739166666666666,23.729444444444443,0.41379310344827586,120,700,97.9020979020979,897,17.718881118881118,0.427972027972028,57.93846153846154,2427.3412587412586,3377.4405594405594,NCP
integrations-core,1277,6446,976372,151.46943841141794,20643,3513,3092,0.8801594079134643,263,0.0748647879305437,1.4847222222222223,8,8.375277777777777,8.356944444444444,0.4307887170424404,0.10305555555555555,0,1.8619444444444444,1.5702777777777779,0.4915254237288136,331,3470,98.77597495018503,1086,4.873042983205238,0.9023626530031312,10.211784799316824,418.25021349274124,115.05721605465415,CP
omnisharp-vscode,1275,592,98314,166.07094594594594,2152,871,696,0.799081515499426,157,0.18025258323765786,14.133611111111112,6,33.20166666666667,41.251111111111115,0.5471676661413067,1.0827777777777778,0,12.828611111111112,7.338333333333333,0.5833333333333334,95,699,80.25258323765786,642,5.804822043628014,2.229621125143513,4.842709529276694,257.4707233065442,171.50287026406428,CP
Hardcore-SK,1273,10215,633624,62.0287812041116,3344,796,650,0.8165829145728644,138,0.17336683417085427,9.130555555555556,0,38.120555555555555,39.04138888888889,0.6801182685597031,2.091666666666667,0,7.997777777777777,9.751111111111111,0.7857142857142857,66,745,93.5929648241206,385,7.007537688442211,0.21105527638190955,148.10301507537687,2957.217336683417,2548.8391959798996,NCP
meta-mender,1271,86,9365,108.8953488372093,1862,706,535,0.7577903682719547,157,0.22237960339943344,16.3825,6,41.800555555555555,54.984722222222224,0.5040059902929553,1.3472222222222223,0,18.829722222222223,21.228055555555557,0.5,47,509,72.09631728045326,171,5.376770538243626,1.9603399433427762,5.907932011331445,128.1699716713881,33.45184135977337,NCP
gluestick,1271,316,18928,59.89873417721519,4268,865,630,0.7283236994219653,217,0.2508670520231214,6.880833333333333,4,33.18277777777778,44.065555555555555,0.5347116082169606,0.22722222222222221,0,4.056666666666667,3.5927777777777776,0.625,94,408,47.167630057803464,43,6.4705202312138725,0.8254335260115607,7.957225433526012,216.01387283236994,164.15838150289017,CP
metron,1270,2733,334169,122.27186242224661,2292,877,2,0.002280501710376283,815,0.9293044469783353,10.600833333333334,21,27.705,621.1580555555555,0.0006252195293291183,1.8416666666666666,15,9.885277777777778,1242.316388888889,0.0,58,754,85.97491448118586,516,9.269099201824401,6.168757126567845,16.888255416191562,1044.1014823261116,272.6453819840365,NCP
mldb,1270,2689,635688,236.40312383785795,5772,780,364,0.4666666666666667,391,0.5012820512820513,4.7025,7,31.198888888888888,63.75361111111111,0.23954969950882624,0.18444444444444444,6,3.0275,5.297777777777778,0.020833333333333332,19,775,99.35897435897436,100,3.7474358974358974,1.9666666666666666,17.775641025641026,1518.7064102564102,131.50128205128206,NCP
appium-xcuitest-driver,1270,221,47558,215.1945701357466,3167,737,646,0.8765264586160109,75,0.10176390773405698,9.62138888888889,3,40.43888888888889,39.67861111111111,0.6134478385942167,0.7622222222222222,0,19.755,18.5,0.6666666666666666,61,735,99.72862957937585,397,2.354138398914518,1.4843962008141112,4.021709633649932,108.95386702849389,36.42605156037992,NCP
sysrepo,1269,138,74425,539.3115942028985,2447,802,609,0.7593516209476309,182,0.22693266832917705,12.369166666666667,2,37.68944444444445,48.07527777777778,0.6336162279935122,0.7625,1,14.480833333333333,6.4222222222222225,0.7333333333333333,52,261,32.54364089775561,212,16.213216957605987,1.1932668329177056,9.223192019950124,562.4014962593516,179.38154613466335,CP
Tutorials,1269,862,333272,386.62645011600927,4275,909,780,0.858085808580858,99,0.10891089108910891,6.943333333333333,2,29.75472222222222,34.35638888888889,0.729808740966674,0.7805555555555556,0,11.2425,8.509722222222223,0.75,131,908,99.8899889988999,703,2.4939493949394937,0.5720572057205721,35.867986798679866,1455.9141914191418,917.914191419142,NCP
Gaffer,1264,2321,202426,87.21499353726841,7353,916,753,0.8220524017467249,136,0.14847161572052403,3.188888888888889,3,25.675833333333333,30.944166666666668,0.6153627300613437,0.21305555555555555,27,4.6338888888888885,5.0472222222222225,0.6923076923076923,43,839,91.5938864628821,355,13.054585152838428,1.3209606986899562,46.21943231441048,909.0906113537118,500.37336244541484,CP
react-native-windows,1263,2754,452974,164.4785766158315,2549,829,631,0.7611580217129071,140,0.16887816646562123,9.009444444444444,17,27.850277777777777,30.920833333333334,0.29670912084106355,0.6825,0,6.069444444444445,3.9763888888888888,0.28888888888888886,217,0,0.0,1116,4.822677925211098,2.3281061519903496,17.079613992762365,1055.3003618817852,136.31966224366707,CP
deck.gl,1263,1904,171583,90.1171218487395,10133,2057,1842,0.895478852698104,175,0.0850753524550316,2.825,4,13.276111111111112,13.865555555555556,0.643896659084073,0.1811111111111111,8,3.3072222222222223,2.485,0.6808510638297872,116,1740,84.58920758385999,1773,3.5318424890617406,0.7758872143898882,12.139523578026251,1117.9567331064657,1091.2411278561012,NCP
cilium,1262,15631,3328229,212.924892841149,44880,5251,4557,0.8678346981527328,558,0.10626547324319177,0.6008333333333333,5,4.816944444444444,5.360277777777778,0.6193476569840917,0.0,4,1.4994444444444444,1.583611111111111,0.6224489795918368,128,4736,90.1923443153685,1547,3.3913540278042276,4.66006474957151,20.635307560464675,3163.4090649400114,784.0346600647496,NCP
neomutt,1257,1354,339454,250.70457902511077,12072,759,544,0.7167325428194994,195,0.25691699604743085,5.415555555555556,13,37.02055555555555,44.96944444444445,0.25962849201532323,0.03916666666666667,0,16.931944444444444,16.81111111111111,0.2631578947368421,219,0,0.0,259,4.151515151515151,2.997364953886693,12.189723320158103,822.4440052700922,286.901185770751,NCP
action,1257,3872,278278,71.86931818181819,7512,776,674,0.8685567010309279,83,0.10695876288659793,3.8566666666666665,4,37.30583333333333,40.802499999999995,0.5790014164638959,0.4161111111111111,0,15.475555555555555,10.135,0.631578947368421,24,632,81.44329896907216,290,14.565721649484535,3.3131443298969074,34.529639175257735,1013.3350515463917,540.7010309278351,NCP
AAO-React-Native,1256,818,50001,61.12591687041565,19135,1850,1643,0.8881081081081081,181,0.09783783783783784,1.573611111111111,2,13.919166666666667,15.77361111111111,0.7263855680204104,0.058333333333333334,0,3.0730555555555554,2.716666666666667,0.75,26,1789,96.70270270270271,15,4.722162162162162,1.692972972972973,6.483243243243243,114.04756756756757,83.73675675675676,CP
vue-cli,1252,893,63410,71.00783874580067,3722,823,559,0.6792223572296476,190,0.23086269744835966,8.069444444444445,13,36.43333333333334,46.70277777777778,0.3146089810027004,0.47,0,11.360833333333334,6.248055555555555,0.24390243902439024,456,594,72.17496962332929,6430,2.787363304981774,1.172539489671932,4.290400972053463,357.04252733900364,21.87120291616039,NCP
opa,1250,5096,1099167,215.6921114599686,2590,884,765,0.8653846153846154,95,0.1074660633484163,11.935555555555556,1,33.91722222222222,39.17666666666666,0.7570197532398223,0.43777777777777777,2,15.795277777777779,16.27027777777778,0.8461538461538461,71,0,0.0,1105,1.9660633484162895,0.6391402714932126,70.06900452488688,5997.248868778281,2296.2296380090497,NCP
WordPress-FluxC-Android,1248,1650,216780,131.38181818181818,8046,822,755,0.9184914841849149,39,0.04744525547445255,3.488888888888889,5,30.27611111111111,32.701388888888886,0.6627227926199523,0.19083333333333333,0,16.8575,14.868611111111111,0.6666666666666666,33,0,0.0,47,9.475669099756692,1.8491484184914841,6.8345498783454985,211.22384428223845,51.25547445255474,CP
laravel-admin,1248,739,52812,71.46414073071719,2797,872,510,0.5848623853211009,309,0.3543577981651376,10.713055555555556,32,32.465,54.04555555555555,0.2497940013056576,0.5036111111111111,0,11.51388888888889,9.189444444444444,0.15517241379310345,270,556,63.76146788990825,2769,9.720183486238533,0.8876146788990825,11.704128440366972,592.2947247706422,254.8428899082569,CP
eq-survey-runner,1240,911,248187,272.43358946212953,20541,1562,1227,0.7855313700384123,303,0.1939820742637644,1.5822222222222222,8,20.77888888888889,24.2525,0.5513897511308052,0.07777777777777778,2,3.9794444444444443,4.871666666666667,0.6363636363636364,73,1452,92.95774647887323,14,2.291933418693982,1.6568501920614596,14.157490396927017,525.8085787451985,354.20934699103714,CP
SuperNET,1240,2400,463637,193.18208333333334,18132,958,882,0.9206680584551148,71,0.07411273486430063,1.7236111111111112,0,31.835833333333333,32.925555555555555,0.6932503112080787,0.12083333333333333,0,5.445,4.6033333333333335,0.8888888888888888,62,131,13.674321503131523,202,45.33820459290188,0.059498956158663886,19.99582463465553,895.8705636743215,1266.858037578288,CP
HIP,1240,61,10313,169.0655737704918,2305,806,668,0.8287841191066998,107,0.1327543424317618,8.411388888888888,7,25.657777777777778,24.8625,0.4725702656193208,1.4344444444444444,10,9.8825,4.135,0.5555555555555556,85,1,0.12406947890818859,476,2.36848635235732,0.9962779156327544,4.181141439205955,285.5483870967742,197.4578163771712,CP
core-ui,1234,716,141813,198.06284916201116,3633,762,652,0.8556430446194225,97,0.1272965879265092,8.13861111111111,0,38.42194444444444,44.278888888888886,0.8027170918698261,0.435,0,17.05611111111111,18.0425,0.9166666666666666,30,0,0.0,37,2.1561679790026247,0.7742782152230971,8.614173228346457,2063.8569553805773,1744.3818897637796,NCP
repository.xvbmc,1233,23,4365,189.7826086956522,1889,913,866,0.9485213581599123,46,0.050383351588170866,14.371944444444445,0,27.605833333333333,29.101388888888888,0.9811699494350395,0.06722222222222222,0,1.6330555555555555,1.7222222222222223,1.0,4,913,100.0,45,1.0449069003285871,0.0032858707557502738,61.876232201533405,4178.473165388828,2245.6122672508213,NCP
Enigma2,1231,1084,574314,529.809963099631,8188,1025,736,0.7180487804878048,283,0.2760975609756098,8.342777777777778,0,50.72027777777778,68.77916666666667,0.5962863407431475,1.4802777777777778,32,22.204444444444444,22.2375,0.7142857142857143,127,653,63.707317073170735,11,1.3834146341463414,0.0,3.9570731707317073,149.30439024390245,74.16878048780488,NCP
datadog-agent,1228,9575,1178122,123.04146214099217,21223,2506,2145,0.8559457302474063,226,0.09018355945730247,1.021111111111111,7,6.4,6.829166666666667,0.5313380241506019,0.050833333333333335,0,1.8969444444444445,1.5077777777777779,0.559322033898305,169,2,0.07980845969672785,824,4.561851556264964,0.8104549082202713,8.298483639265763,264.2003192338388,74.1975259377494,CP
build,1227,496,50208,101.2258064516129,5251,1418,1260,0.8885754583921015,136,0.09590973201692525,5.608055555555556,1,20.679166666666667,21.273611111111112,0.7863813322363563,0.32305555555555554,0,2.6966666666666668,2.5616666666666665,0.8780487804878049,48,1385,97.67277856135402,165,2.98589562764457,0.8935119887165022,5.792665726375176,124.50775740479548,75.71015514809591,NCP
Zappa,1227,414,30444,73.53623188405797,2624,788,547,0.6941624365482234,149,0.18908629441624367,11.012222222222222,18,36.095,47.2975,0.3342903939227896,1.2822222222222222,0,18.858055555555556,14.746666666666666,0.3076923076923077,296,762,96.7005076142132,1253,8.220812182741117,3.6446700507614214,10.681472081218274,203.53426395939087,133.35152284263958,NCP
wire-android,1226,2245,225659,100.5162583518931,10624,1407,1232,0.8756218905472637,148,0.10518834399431415,2.8125,3,17.771944444444443,19.942222222222224,0.677296526652612,0.011111111111111112,7,3.7111111111111112,2.953333333333333,0.696969696969697,45,60,4.264392324093817,496,3.205401563610519,1.2409381663113006,10.308457711442786,177.70078180525942,169.40796019900498,CP
express,1225,8102,783060,96.65020982473463,8988,1723,1068,0.6198491004062682,620,0.3598374927452118,3.183611111111111,12,16.608055555555556,25.770833333333332,0.30497524375799523,0.1238888888888889,6,1.2663888888888888,1.0525,0.2727272727272727,20,1447,83.98142774230992,7,10.824724318049913,0.23157283807312826,24.674405107370866,1685.8990133488103,459.4979686593151,CP
debezium,1225,1988,278769,140.2258551307847,3105,879,582,0.6621160409556314,281,0.31968145620022753,9.467222222222222,9,33.36138888888889,50.3875,0.40779900112124284,0.43222222222222223,1,13.109166666666667,15.500555555555556,0.37037037037037035,166,0,0.0,2127,3.8794084186575652,2.8293515358361776,7.753128555176337,697.9408418657565,862.6325369738339,NCP
pxt,1223,2143,504850,235.58096126924872,18832,3211,2958,0.9212083463095608,191,0.05948302709436313,1.4905555555555556,2,8.184166666666666,8.495833333333334,0.7512294592593247,0.19055555555555556,0,2.178611111111111,1.813611111111111,0.7916666666666666,90,2694,83.89909685456244,496,5.867019620056057,1.2731236374961072,5.704764870756773,590.5425101214574,219.86203674867642,CP
luma.gl,1222,943,80499,85.36479321314953,3631,797,734,0.9209535759096612,44,0.05520702634880803,8.096944444444444,3,35.620555555555555,35.054722222222225,0.6228480399332378,0.3244444444444444,3,10.745833333333334,10.596388888888889,0.75,47,730,91.59347553324969,206,2.329987452948557,0.7427854454203262,65.1543287327478,1351.5081555834379,2287.028858218319,NCP
dapp,1222,1846,144412,78.2296858071506,5731,889,850,0.9561304836895388,27,0.030371203599550055,4.3630555555555555,3,27.439722222222223,28.66583333333333,0.708729935022702,0.1275,0,3.863888888888889,1.9380555555555556,0.8275862068965517,20,0,0.0,189,2.264341957255343,0.07761529808773904,8.555680539932508,149.51631046119235,119.82002249718785,CP
identity-idp,1222,3566,229114,64.24957936062816,17437,2831,2489,0.8791946308724832,262,0.09254680324973508,1.5730555555555557,3,9.698333333333334,10.75,0.6950830812201919,0.08888888888888889,0,2.188888888888889,1.8466666666666667,0.72,76,0,0.0,91,5.604026845637584,1.6421759095725892,17.62663369833981,240.74708583539385,135.13281525962557,CP
lib-jitsi-meet,1220,376,46172,122.79787234042553,3116,739,545,0.7374830852503383,168,0.2273342354533153,9.811388888888889,14,39.555277777777775,52.52972222222222,0.3806060093985277,0.41083333333333333,3,19.475555555555555,23.491944444444446,0.41379310344827586,67,739,100.0,1071,2.5290933694181326,1.3355886332882274,3.705006765899865,141.97699594046009,76.83355886332882,NCP
p2p,1217,89,22607,254.01123595505618,2321,939,845,0.8998935037273695,94,0.10010649627263046,14.828055555555556,0,28.569444444444443,31.748055555555556,0.831760538186408,0.16166666666666665,0,1.2266666666666666,1.2830555555555556,0.9466666666666667,14,329,35.03727369542066,44,5.099041533546326,0.19382321618743345,4.444089456869009,182.56017039403622,124.15867944621938,NCP
slidewiki-platform,1215,950,203386,214.09052631578948,8495,1147,1035,0.902353966870096,81,0.07061900610287707,3.4330555555555557,7,23.683888888888887,26.43,0.5504633754848423,0.2822222222222222,4,4.706666666666667,3.3375,0.575,57,1072,93.4612031386225,16,9.038360941586747,1.2842197035745422,18.07846556233653,454.8613775065388,189.31473408892765,CP
lisk,1215,1815,346923,191.14214876033057,18522,1427,1217,0.8528381219341276,160,0.11212333566923616,1.5138888888888888,3,18.798333333333332,21.03527777777778,0.6119438768252412,0.06722222222222222,1,3.669722222222222,2.5680555555555555,0.6923076923076923,73,405,28.381219341275404,470,10.000700770847933,0.9103013314646111,13.334267694463911,948.2838121934127,556.4730203223546,CP
azure-functions-ux,1215,2295,707859,308.43529411764706,5906,1372,1264,0.9212827988338192,85,0.0619533527696793,3.0308333333333333,2,12.995,14.03111111111111,0.792688677869815,0.31472222222222224,0,3.273888888888889,2.743333333333333,0.8387096774193549,59,1145,83.45481049562682,113,5.35131195335277,0.5291545189504373,16.948250728862973,857.564139941691,527.4190962099125,CP
aima-python,1214,124,29877,240.94354838709677,1648,761,427,0.5611038107752957,294,0.38633377135348224,17.12,8,36.18388888888889,63.39555555555555,0.30032408330213556,1.6536111111111111,0,6.896944444444444,0.3775,0.3333333333333333,149,752,98.8173455978975,3473,15.567674113009199,1.2115637319316688,6.572930354796321,1103.5190538764782,131.34165571616293,NCP
manageiq-ui-service,1205,391,59550,152.30179028132991,3107,919,840,0.9140369967355821,61,0.06637649619151251,8.536388888888888,2,28.854444444444447,26.9775,0.6834692476244373,0.5183333333333333,0,3.8091666666666666,4.2508333333333335,0.7916666666666666,30,782,85.09249183895538,92,4.006528835690968,4.334058759521219,6.7976060935799785,388.79651795429817,289.52992383025025,CP
indy-plenum,1204,1271,93380,73.46970889063729,3080,968,824,0.8512396694214877,103,0.10640495867768596,5.626111111111111,2,17.455555555555556,20.305555555555557,0.7221135034187064,0.9977777777777778,3,6.133333333333334,6.1225,0.75,39,0,0.0,356,16.615702479338843,0.8047520661157025,18.134297520661157,432.33161157024796,212.03512396694214,CP
alacritty,1198,189,28482,150.6984126984127,2316,784,605,0.7716836734693877,152,0.19387755102040816,12.349166666666667,24,27.275555555555556,35.41638888888889,0.306189468499044,1.7966666666666666,2,15.245833333333334,11.924166666666666,0.26666666666666666,312,744,94.89795918367348,2783,3.454081632653061,4.505102040816326,4.442602040816326,121.55102040816327,71.3686224489796,NCP
draft-js,1197,380,33625,88.48684210526316,1957,752,167,0.2220744680851064,501,0.6662234042553191,14.615833333333333,43,38.035555555555554,159.16333333333333,0.0537013264827765,1.9852777777777777,0,17.685,20.3275,0.0,377,42,5.585106382978723,2702,3.640957446808511,3.095744680851064,8.123670212765957,648.4082446808511,147.8404255319149,NCP
control-center,1196,223,58515,262.39910313901345,2371,896,856,0.9553571428571429,40,0.044642857142857144,3.4825,0,9.215,9.645833333333334,0.9426561051897557,0.28888888888888886,0,0.7661111111111111,0.9583333333333334,0.9666666666666667,12,352,39.285714285714285,12,4.517857142857143,0.017857142857142856,4.681919642857143,215.734375,111.22544642857143,NCP
mastodon,1194,7520,459114,61.05239361702127,18448,5951,5062,0.8506133422954125,764,0.12838178457402116,1.1913888888888888,6,3.6955555555555555,4.1425,0.5662941339768864,0.2363888888888889,0,1.2538888888888888,0.7580555555555556,0.5955056179775281,925,4,0.06721559401781213,4504,3.5420937657536546,1.5172239959670644,6.584271550999832,113.31204839522769,74.28079314400941,CP
medusa,1193,2355,458332,194.6208067940552,16066,2285,1928,0.8437636761487965,291,0.12735229759299782,1.8247222222222221,6,12.320277777777777,11.99,0.4638464083568171,0.1275,2,3.315,3.6030555555555557,0.5517241379310345,70,117,5.12035010940919,249,8.18687089715536,1.8888402625820568,48.08840262582057,2809.1553610503283,1833.8582056892778,CP
sonic-mgmt,1191,2445,435904,178.2838445807771,1652,764,628,0.8219895287958116,71,0.09293193717277487,14.374166666666667,6,30.891111111111112,37.531666666666666,0.5656532462130387,3.3066666666666666,98,14.213611111111112,17.528055555555557,0.5714285714285714,82,753,98.56020942408377,586,2.136125654450262,0.7028795811518325,7.212041884816754,302.7971204188482,127.07984293193718,NCP
heliotrope,1190,1764,230141,130.4654195011338,4256,1166,1075,0.9219554030874786,66,0.05660377358490566,6.243611111111111,0,22.354444444444443,24.241666666666667,0.8877802977194482,0.37722222222222224,0,6.089444444444444,4.227222222222222,0.9090909090909091,13,1151,98.71355060034305,9,1.16295025728988,0.9554030874785592,7.374785591766724,155.27958833619212,61.85077186963979,CP
keepassxc,1188,1131,490906,434.04597701149424,4259,834,698,0.8369304556354916,119,0.14268585131894485,10.320833333333333,16,27.482777777777777,32.238055555555555,0.38998291201019314,0.1425,0,13.194166666666666,11.046111111111111,0.4,203,558,66.90647482014388,1205,2.842925659472422,3.8741007194244603,8.56474820143885,501.71342925659474,268.54076738609115,CP
typeorm,1187,3053,211045,69.12708811005568,3509,926,685,0.7397408207343412,163,0.17602591792656588,8.165833333333333,12,26.609444444444446,35.92722222222222,0.4639489141443765,1.0955555555555556,0,13.695833333333333,6.680833333333333,0.42857142857142855,478,834,90.06479481641469,5705,4.2894168466522675,2.800215982721382,10.838012958963283,373.6328293736501,170.9827213822894,CP
sofa,1187,6511,849006,130.3956381508217,18159,759,597,0.7865612648221344,110,0.14492753623188406,5.550833333333333,17,34.477222222222224,43.78,0.35763104844175814,0.7636111111111111,0,15.635277777777778,16.551944444444445,0.36,245,739,97.36495388669302,276,10.748353096179184,4.055335968379446,67.0566534914361,1350.1884057971015,1773.5415019762845,NCP
vsts-agent,1184,765,109518,143.1607843137255,4731,838,615,0.733890214797136,188,0.2243436754176611,4.6786111111111115,5,26.14,34.955,0.5418311240135629,0.6202777777777778,0,12.59388888888889,14.373888888888889,0.5333333333333333,139,779,92.95942720763723,854,2.1085918854415273,1.1610978520286397,5.348448687350835,200.08472553699283,76.9200477326969,NCP
apollo,1183,914,90395,98.90043763676148,3361,803,548,0.6824408468244084,243,0.3026151930261519,8.372222222222222,2,34.94888888888889,50.94138888888889,0.6223803052259247,0.14666666666666667,0,10.4875,16.3275,0.6666666666666666,96,796,99.12826899128268,10100,1.8443337484433375,1.5591531755915318,11.225404732254047,295.5641344956413,102.28767123287672,NCP
sdk,1180,3095,823649,266.12245557350565,4375,891,728,0.8170594837261503,142,0.15937149270482603,6.45,2,31.448888888888888,38.61138888888889,0.6670827620963335,0.47333333333333333,0,13.869444444444444,14.404166666666667,0.7272727272727273,67,2,0.22446689113355783,5,0.03479236812570146,0.012345679012345678,0.7890011223344556,31.661054994388326,7.526374859708193,CP
google-cloud-eclipse,1179,1022,70061,68.55283757338552,8164,1444,1307,0.9051246537396122,117,0.08102493074792244,3.3513888888888888,4,16.988333333333333,17.923055555555557,0.594758822844506,0.29777777777777775,2,3.533611111111111,3.37,0.6818181818181818,12,1436,99.44598337950139,58,4.518005540166205,2.222299168975069,8.555401662049862,304.9681440443213,75.29501385041551,NCP
sonic-swss,1178,656,202104,308.0853658536585,1727,774,578,0.7467700258397932,128,0.165374677002584,16.489722222222223,11,36.50944444444444,44.84638888888889,0.4202062921240474,4.565833333333333,10,16.98138888888889,20.038611111111113,0.45161290322580644,87,718,92.76485788113695,442,3.043927648578811,2.2196382428940566,3.507751937984496,141.86434108527132,30.87984496124031,NCP
pxt-microbit,1177,1173,72984,62.21994884910486,6252,931,846,0.9087003222341569,69,0.07411385606874328,4.410833333333334,2,29.075555555555557,31.00138888888889,0.7373502057977934,0.2811111111111111,1,9.911388888888888,7.475833333333333,0.7857142857142857,88,709,76.1546723952739,550,4.818474758324382,1.7969924812030076,10.386680988184748,291.99677765843177,186.80236305048336,CP
weex,1176,3686,474382,128.69831795984808,4126,898,697,0.7761692650334076,163,0.18151447661469933,2.5419444444444443,2,14.5025,9.186944444444444,0.5284858913038494,0.2275,0,1.501111111111111,1.571388888888889,0.6538461538461539,152,7,0.779510022271715,2170,30.7728285077951,0.623608017817372,50.3619153674833,3837.041202672606,2344.5590200445436,CP
